movie_id,num_ratings,avg_rating,release_year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
85736,3,4.5,2008.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86066,1,4.0,2006.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86320,7,3.0714285714285716,2011.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86347,7,3.2857142857142856,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88235,4,3.625,2011.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88345,1,4.0,2002.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91261,1,3.5,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
93790,1,4.0,2011.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95175,1,5.0,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95311,1,5.0,2008.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95313,1,4.5,2005.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95377,3,3.8333333333333335,2005.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95654,3,4.166666666666667,1997.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96020,3,3.6666666666666665,2011.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96373,1,4.5,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98604,1,4.5,2011.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
99145,3,3.6666666666666665,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100302,1,3.0,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
100553,2,4.5,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101088,2,3.75,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
101962,4,4.0,2012.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102602,1,4.0,1977.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102666,1,4.5,1973.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103235,5,4.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104780,1,5.0,1981.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105593,2,4.5,2013.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107159,1,4.0,1964.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107408,1,4.5,1973.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
107410,1,4.0,1985.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
107412,1,4.5,1967.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108540,1,4.5,2012.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108727,2,4.25,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108981,1,4.5,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109633,1,5.0,2013.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110586,1,4.0,2014.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111622,3,4.0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116411,1,4.5,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117444,1,3.0,2014.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
118166,1,3.5,1987.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
118888,2,4.25,2004.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118896,1,4.0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118985,2,3.75,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120138,1,5.0,2014.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
120478,3,4.333333333333333,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120625,1,4.5,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126090,1,4.5,1975.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126426,1,4.0,1968.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
126430,2,4.75,2010.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
127098,4,4.375,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129514,1,5.0,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130970,1,5.0,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130976,1,4.5,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130978,1,5.0,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131237,1,5.0,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133716,1,4.5,1961.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134041,1,4.0,1975.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
134095,1,5.0,2006.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134109,1,5.0,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134184,1,4.5,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134252,1,4.5,1979.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134326,1,4.5,1980.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134849,1,4.0,1953.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136445,1,5.0,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136447,1,5.0,1999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138835,1,5.0,1988.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140038,1,4.5,1981.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140265,1,5.0,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141810,1,4.0,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141816,1,5.0,1976.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141818,1,4.5,1978.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
141820,1,4.0,1971.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141836,1,4.5,1975.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141844,1,4.5,1971.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142020,1,5.0,1967.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143511,1,5.0,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145994,1,5.0,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146028,1,4.0,1981.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147196,1,5.0,1961.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147250,1,5.0,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147282,1,4.0,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147286,1,5.0,1983.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147300,1,5.0,1986.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147326,1,5.0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147328,1,5.0,1979.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147330,1,5.0,1979.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151769,1,5.0,1978.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152591,1,4.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158402,1,2.5,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159811,1,5.0,1969.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
163072,1,5.0,1969.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163112,1,5.0,1971.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163134,3,4.0,2016.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
163386,1,5.0,1972.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163925,1,5.0,1986.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165959,1,5.0,2004.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166183,1,5.0,1968.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170411,1,4.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170597,1,5.0,1981.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170777,1,5.0,1982.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171749,1,5.0,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172577,1,5.0,1983.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172583,1,5.0,1986.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172585,1,5.0,1970.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172587,1,5.0,1980.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172589,1,5.0,1984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172637,1,5.0,1979.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172793,1,5.0,1965.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172825,1,4.5,1968.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172909,1,5.0,1971.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173351,1,5.0,1983.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173355,1,5.0,1983.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173535,1,4.5,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173619,1,5.0,1986.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173963,1,5.0,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174551,1,5.0,1965.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175293,1,5.0,1969.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175387,1,5.0,1973.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175397,1,5.0,1984.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175401,1,4.0,1984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175431,1,5.0,1977.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175435,1,4.5,1982.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178613,1,4.0,2000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179133,1,5.0,2017.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
99636,1,5.0,2012.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,3,3.3333333333333335,1995.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,4,3.5,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2585,2,4.25,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3795,1,5.0,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4024,3,2.1666666666666665,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4159,7,2.7142857142857144,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4889,7,3.4285714285714284,2001.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4976,4,3.875,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4994,10,3.5,2001.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5011,2,3.75,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5034,3,3.6666666666666665,1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5051,2,3.0,2000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5135,12,3.8333333333333335,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5303,7,3.4285714285714284,1990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5309,8,2.5625,1990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5316,7,3.142857142857143,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5391,3,4.0,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5450,5,3.2,2001.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5466,4,4.0,2001.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5881,20,3.075,2002.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6049,1,4.0,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,3,3.6666666666666665,1995.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
346,6,3.5,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
528,3,2.3333333333333335,1994.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7096,1,5.0,2001.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26171,3,3.1666666666666665,1967.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40870,2,3.5,2005.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1856,3,4.0,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2447,15,3.2666666666666666,1999.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3979,24,2.5,2000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,10,2.15,2001.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4247,21,2.380952380952381,2001.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4649,7,3.642857142857143,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,5,3.0,2001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,15,2.6333333333333333,2002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,9,2.5,2002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,7,1.8571428571428572,2002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5524,8,2.6875,2002.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5564,2,2.0,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5942,6,2.8333333333333335,2002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,15,3.6,2002.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6482,11,1.9545454545454546,2003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,3,3.6666666666666665,1977.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7285,9,3.611111111111111,2003.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7439,14,3.5,2004.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8531,6,2.8333333333333335,2004.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32298,3,2.3333333333333335,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34520,12,2.0833333333333335,2005.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34530,3,2.8333333333333335,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40581,6,2.9166666666666665,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42007,3,2.8333333333333335,2005.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44840,11,2.772727272727273,2006.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44972,12,2.25,2006.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47640,6,3.5,2006.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48322,7,3.5714285714285716,2006.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49396,9,3.4444444444444446,2006.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54732,3,2.8333333333333335,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55245,4,3.25,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55261,8,2.5,2007.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55872,6,3.5,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56805,5,3.3,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58156,10,2.9,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59143,2,4.25,2007.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61255,2,2.75,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62439,3,4.0,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63479,4,3.625,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65585,4,3.5,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69436,7,2.7857142857142856,2009.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70565,4,3.625,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70641,3,2.8333333333333335,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71205,2,1.0,2009.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
71668,3,3.3333333333333335,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71838,8,3.0625,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
73929,3,2.8333333333333335,2010.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
74275,2,1.5,2009.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74532,5,2.5,2010.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78174,2,1.0,2010.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78209,10,3.55,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79428,7,3.2857142857142856,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80139,3,4.166666666666667,2007.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82852,6,1.8333333333333333,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85022,4,3.125,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85367,7,3.2142857142857144,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87483,5,2.7,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87529,9,3.111111111111111,2011.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87867,4,2.75,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91323,5,2.9,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92264,2,2.0,2012.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93270,8,2.0625,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93443,4,3.25,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93831,4,2.625,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94478,6,2.5,2012.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
94953,5,3.0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95720,9,3.0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96616,3,2.5,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97172,2,2.5,2012.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
98083,2,4.0,2011.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99007,14,3.5,2013.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
100083,3,3.5,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100194,1,4.5,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101142,9,3.7777777777777777,2013.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102720,2,3.0,2013.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104218,5,3.4,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104644,1,0.5,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104925,3,3.5,2013.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109282,1,3.0,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110669,2,3.75,2014.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110771,6,2.9166666666666665,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110773,1,0.5,2014.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111375,1,2.5,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112497,2,2.0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116977,3,2.3333333333333335,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118930,1,4.5,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119153,1,4.5,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121372,1,4.5,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121374,1,4.5,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121715,1,3.5,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123200,1,4.5,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127116,1,4.5,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127152,2,4.25,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127390,1,4.0,2007.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128097,1,4.0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128099,1,4.5,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128914,1,5.0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128975,4,2.875,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129737,2,2.25,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130087,2,3.75,2015.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134861,1,2.5,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135137,6,2.5833333333333335,2015.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135436,7,3.0714285714285716,2016.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136443,1,1.5,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136471,1,3.5,2011.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136511,1,2.0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136598,6,3.4166666666666665,2015.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142422,4,4.25,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144606,1,4.0,2002.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
148652,2,3.25,2015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148956,4,3.125,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
